id,round,title,texts,areaScope,latitude,longitude,versionsCount,state,total_comments_count,selected,link_plans,num_link_proposals,adj_budget,budgetamount,district
1610,2,Lisää lääkäreitä terveyskeskuksiin,"Ehdotan, että puolet OmaStadin kaupungin yhteisestä budjetista käytetään (määräaikaisten) terveyskeskuslääkärien palkkaamiseen. Tarkoituksena olisi madaltaa hoitoon pääsyn kynnystä. Pidemmän tähtäimen tavoitteena pitää olla lääkäriajan tarjoaminen kaikille sitä tarvitseville. Nykyisellään terveyskeskusten portinvartijoina toimivat hoitajat käännyttävät suuren osan potilaista ilman minkäänlaista tutkimusta tai ajan tarjoamista edes myöhempään ajankohtaan. Hyvinvointivaltion periaatteisiin ei kuulu se, että vain äänekkäimmin vaativat ja oireitaan liioittelevat potilaat saavat lääkäriajan. Erityisesti alle 1-vuotiaiden tulisi aina päästä lääkärintutkimukseen, sillä he eivät osaa liioitella oireitaan ja yleistila heikkenee nopeasti.

Tällä hetkellä monissa perheissä ei edes yritetä saada vastaanottoaikaa terveyskeskuksesta, vaan ihmiset odottavat iltaan, jolloin sairaaloiden iltapäivystykset aukeavat tai maksavat yksityisestä terveydenhoidosta.",Helsingin yhteinen,60.168676579179866,24.9409467965726,6.0,accepted,2.0,Not selected,914.0,1.0,880000.0,880000.0,Vironniemi
1610,3,Grillauspaikkoja Keskuspuistoon!,"Grillit ovat hyvä paikka valmistaa ruokaa ja viettää aikaa läheisten kanssa. Ruoan grillaaminen ja nauttiminen yhdessä on mukavaa ja tuo ihmisiä yhteen. Keskuspuiston viihtyvyyteen panostaminen myötävaikuttaa ulkona vietetyn ajan lisääntymiseen ja nuorten luontosuhteen kehittymiseen. Ehdotamme, että Helsingin Keskuspuistoon luodaan grillausmahdollisuuksia!",Keskinen,,,4.0,accepted,0.0,Not selected,1973.0,1.0,150000.0,150000.0,location_not_specified
1611,2,"Kivikon koirapuiston kunnostaminen sekä Kivikon-, Kontulan-, ja Kelkkapuiston koirapuistoihin sadekatokset ja hirsiset pöytäpenkit ","Kivikon, Kontulan ja Kelkkapuiston koirapuistoissa on kävijöitä päivittäin ympäri vuoden.
Koirille puistot ovat tärkeitä koirakaverien kohtaamispaikkoja sekä ainoita alueita joissa koirat saavat olla vapaana. 

Kivikon koirapuisto on ollut vuosia peruskorjauksen tarpeessa. Puisto tarvitsee uudet aidat joiden alta koirat eivät pääse karkuun ja tuulikaapin puiston sisäänkäynnille. Puistossa korjausta vaativat myös ilmoitustaulut ja roska-astioiden suojakuoret. Vanhat huonokuntoiset puistonpenkit kaipaavat myös uusimista. Siivousvälinetelineet ja siivousvälineet koirien jätösten keräämiseen puuttuvat kokonaan vaikka kaupungin kaupunkitilaohjeissa nämä on kirjattu kuuluvan jokaiseen puistoon.

Kivikon lisäksi Kontulan ja Kelkkapuiston koirapuistoissa käydään säästä riippumatta päivittäin ja niissä vietetään jopa useita tunteja päivässä. Siksi puistoihin tarvitaan kunnolliset tilavat katokset huonon sään varalle sekä hirsiset pöytäpenkit.",Itäinen,60.240303,25.09997,6.0,accepted,2.0,Not selected,1087.0,1.0,333000.0,333000.0,Mellunkylä
1611,3,Grillauspaikkoja Alppipuistoon!,"Grillit ovat hyvä paikka valmistaa ruokaa ja viettää aikaa läheisten kanssa. Ruoan grillaaminen ja nauttiminen yhdessä on mukavaa ja tuo ihmisiä yhteen. Viihtyvyyteen panostaminen myötävaikuttaa myös ulkona vietetyn ajan lisääntymiseen ja nuorten luontosuhteen kehittymiseen. Ehdotamme, että Alppipuistoon luodaan grillausmahdollisuuksia.",Keskinen,60.19036785479048,24.93746951086153,4.0,accepted,0.0,Not selected,1779.0,2.0,75000.0,150000.0,Alppiharju
1612,2,Mahdollistetaan Matruusinpuisto piknikpaikaksi,"Matruusinpuistossa on säännöllisesti  järjestetty Illallinen taivaan alla -tapahtuma, joka on kerännyt vuosi vuodelta enemmän katajanokkalaisia saman pöydän ääreen ruokailemaan. Myös perheet tulevat kesäisin syömään puistoon. Korona-aikana isovanhemmat ovat tavanneet puistossa lapsenlapsiaan.  Nyt tarvitsemme useita kiinteitä retkipöytiä penkkeineenaluelle, Kalusteidem vuokraus ei ole taloudellisesti mahdollista. Nurmikolle ei voi istua, koska se on täynnä hanhien jätöksiä. Rannan kivipengerrys tulisi kunnostaa, sillä irtomaa valuu mereen kaventaa kulkuväylää, jolla liikkuu lenkkeilijöitä, koiran ulkoiluttajia, pyöräilijöitä, vanhuksia. Puiston kasvillisuutta voisi lisätä ja  laattakivetykselle olisi hyvä saada kiinteä kaukoputki, joka mahdollistaisi lintujen tarkkailun, kansallismaiseman tutkimisen ja laivaliikenteen seuraamisen.",Eteläinen,60.165859867293,24.9770736694336,4.0,accepted,1.0,Not selected,688.0,4.0,15000.0,60000.0,Vironniemi
1612,2,Mahdollistetaan Matruusinpuisto piknikpaikaksi,"Matruusinpuistossa on säännöllisesti  järjestetty Illallinen taivaan alla -tapahtuma, joka on kerännyt vuosi vuodelta enemmän katajanokkalaisia saman pöydän ääreen ruokailemaan. Myös perheet tulevat kesäisin syömään puistoon. Korona-aikana isovanhemmat ovat tavanneet puistossa lapsenlapsiaan.  Nyt tarvitsemme useita kiinteitä retkipöytiä penkkeineenaluelle, Kalusteidem vuokraus ei ole taloudellisesti mahdollista. Nurmikolle ei voi istua, koska se on täynnä hanhien jätöksiä. Rannan kivipengerrys tulisi kunnostaa, sillä irtomaa valuu mereen kaventaa kulkuväylää, jolla liikkuu lenkkeilijöitä, koiran ulkoiluttajia, pyöräilijöitä, vanhuksia. Puiston kasvillisuutta voisi lisätä ja  laattakivetykselle olisi hyvä saada kiinteä kaukoputki, joka mahdollistaisi lintujen tarkkailun, kansallismaiseman tutkimisen ja laivaliikenteen seuraamisen.",Eteläinen,60.165859867293,24.9770736694336,4.0,accepted,1.0,Not selected,1109.0,3.0,26000.0,78000.0,Vironniemi
1612,3,Vehreyttä Itä-Pasilaan!,"Itä-Pasilaan on toivottu vehreyttä – puita, puistoja, istutuksia ja pensaita. Ehdotamme, että Itä-Pasilaan lisätään puita ja istutuksia lisäämään kaupunginosan viihtyisyyttä, joka osaltaan myötävaikuttaa ulkona vietetyn ajan lisääntymiseen.",Keskinen,,,4.0,accepted,0.0,Not selected,2351.0,2.0,75000.0,150000.0,location_not_specified
1613,2,Kelluva puutarha Töölönlahdelle,"Ideana on tehdä Töölönlahdelle kelluva puutarha, joka tuo esiin kaupunkiluonnon monimuotoisuutta. Se on myös keidas hyönteisille ja linnuille. Kasvit valitaan siten, että ne pärjäävät myös kuivina kausina, sillä Töölönlahden merivettä ei voi käyttää suoraan kasteluun. Myös merivedessä viihtyviä kasveja voidaan harkita.

Kelluva puutarha kiinnitetään rannan läheisyyteen, esimerkiksi laituriin. Ensisijaisesti siihen ei kuitenkaan ole tarkoitus järjestää pääsyä, vaan sitä voi ihailla rannalta, laiturilta tai veneestä.",Eteläinen,60.17994,24.934502,24.0,accepted,9.0,Not selected,529.0,2.0,17500.0,35000.0,Taka-Töölö
1613,3,Ulkokuntosali,"Länsi Pasilasta puuttuu ulkokuntosali. Nyt kun tuolle nurmialueelle ei tulekkaan päiväkotia, niin se alue olisi hyvä käyttää kuntosalilaitteiden paikkana. Alueella asuu enenemässä määrin ihmisiä. Paikkana tuo olisi  yleisillä kulkuneuvoilla saavutetavissa. Ympärillä on asutusta ja sen myötä myöskin kontrollia ilkivallan suhteen.

Mansikkamäen kentän nykyaikainen valaistaminen. Valot jääneet kasvavien puiden varjoon. Kentällä olisi paljon enemmän käyttöä jos siellä näkisi missä pallo menee.",Keskinen,,,6.0,accepted,0.0,Not selected,1945.0,18.0,19444.444444444445,350000.0,location_not_specified
1614,2,To plant junipers (katajat) in Katajanokka,"This summer I lived in Katajanokka and enjoyed my stay there very much. I used to walk there everyday and got to know the area in detail. Then it came to my attention that the name of Katajanokka means 'Juniper cape', but there are no junipers planted there. So my suggestion is to plant junipers in Katajanokka, so that its name and its landscape correspond to each other. In addition, junipers are known for their air cleansing properties.",Eteläinen,60.166575679565,24.9810438205193,8.0,accepted,1.0,Not selected,,,,,Vironniemi
1614,3,Vehreyttä ja viihtyvyyttä Ilmalan rautatieaseman ympäristöön,"Ilmalan rautatieaseman lähiympäristön vehreyttä pitää lisätä. Asemaa käytetään paljon, joten sen viihtyvyys on tärkeää. Asemalta poistuttaessa näkyvä lähiympäristö luo vahvan mielikuvan alueen viihtyisyydestä ja siksi siihen on tärkeää panostaa.

Ehdotamme Ilmalan rautatieaseman lähiympäristön viihtyvyyden lisäämistä esimerkiksi kauniilla istutuksilla, värikkyydellä, seinämuraaleilla ja puilla.
",Keskinen,60.207217332156965,24.92193081549184,4.0,accepted,0.0,Not selected,2294.0,1.0,100000.0,100000.0,Pasila
1615,2,Uimalaituri Katajanokalle,"Katajanokan rannoilta ei oikein mistään pääse luonnonvesiin uimaan. Olisi hienoa jos vaikka Matruusinpuistossa tai Laivastokadun puistossa olisi leveä ja loivarappuinen uimalaituri, josta pääsisi kesät talvet uimaan.",Eteläinen,60.166575679565,24.9810438205193,27.0,accepted,4.0,Selected,753.0,5.0,20000.0,100000.0,Vironniemi
1615,3,Vehreyttä ja viihtyvyyttä Käpylän rautatieaseman ympäristöön,"Käpylän rautatieaseman lähiympäristön vehreyttä pitää lisätä. Asemaa käytetään paljon, joten sen viihtyvyys on tärkeää. Asemalta poistuttaessa näkyvä lähiympäristö luo vahvan mielikuvan alueen viihtyisyydestä ja siksi siihen on tärkeää panostaa.

Ehdotamme Käpylän rautatieaseman lähiympäristön viihtyvyyden lisäämistä esimerkiksi kauniilla istutuksilla, värikkyydellä, seinämuraaleilla ja puilla.
",Keskinen,60.22029301499286,24.947168324551427,4.0,accepted,0.0,Not selected,1780.0,1.0,100000.0,100000.0,Vanhakaupunki
1616,3,Triplasta metsään: Puistopolku Triplasta Keskuspuistoon,"Hankkeen tarkoituksena on luoda selvä puistopolku Länsi-Pasilan kautta Keskuspuistoon Triplasta.
Hankkeessa: 
- kunnostetaan Esterinportin pysäköintialue niin, että läpikulku on järkevä jalankulkijoille ja pyöräilijöille.
- kunnostetaan Esterinpuisto yhdessä alueen päihdetyöntekijöiden kautta niin, että kehitetään samalla keinoja vähentää puiston ja lähialueiden päihdeongelmaa.
-  kunnostetaan Taloustirehtöörin puisto korostaen alkuperäisiä japanilaiistyylisiä elementtejä.",Keskinen,60.1976861,24.9278487,8.0,accepted,1.0,Not selected,1781.0,1.0,300000.0,300000.0,Pasila
1617,2,Padelkenttiä Viikinmäkeen,"Padel on tullut jäädäkseen, ja tasavertaisten liikkumismahdollisuuksien takaamiseksi Helsinkiin olisi aika saada kunnallisia vapaasti käytettävissä olevia kenttiä. Viikinmäen Maarianmaanpuistossa näille olisi sopivasti tilaa, ja samalla myös keskeneräisen alueen lähiliikuntamahdollisuudet paranisivat kenttien myötä. Kenttien sijoittelu esitetty kuvassa ja liitteessä viitteellisesti. Kenttien väliin ja yhteyteen voisi rakentaa myös ulkokuntosalin.",Koillinen,60.224617,24.992414,9.0,accepted,3.0,Not selected,1083.0,1.0,300000.0,300000.0,Latokartano
1617,2,Padelkenttiä Viikinmäkeen,"Padel on tullut jäädäkseen, ja tasavertaisten liikkumismahdollisuuksien takaamiseksi Helsinkiin olisi aika saada kunnallisia vapaasti käytettävissä olevia kenttiä. Viikinmäen Maarianmaanpuistossa näille olisi sopivasti tilaa, ja samalla myös keskeneräisen alueen lähiliikuntamahdollisuudet paranisivat kenttien myötä. Kenttien sijoittelu esitetty kuvassa ja liitteessä viitteellisesti. Kenttien väliin ja yhteyteen voisi rakentaa myös ulkokuntosalin.",Koillinen,60.224617,24.992414,9.0,accepted,3.0,Not selected,816.0,10.0,7000.0,70000.0,Latokartano
1617,3,Vehreyttä ja viihtyvyyttä Huopalahden rautatieaseman ympäristöön,"Huopalahden rautatieaseman lähiympäristön vehreyden lisääminen. Asemaa käytetään paljon, joten sen viihtyvyys on tärkeää. Asemalta poistuessa näkyvä lähiympäristö luo vahvan mielikuvan alueen viihtyisyydestä ja siksi siihen on tärkeä panostaa.

Ehdotamme Huopalahden rautatieaseman lähiympäristön viihtyvyyden lisäämistä esimerkiksi kauniilla istutuksilla, värikkyydellä, seinämuraaleilla ja puilla.",Läntinen,60.21843670344007,24.893188211376057,4.0,accepted,0.0,Not selected,1782.0,1.0,150000.0,150000.0,Haaga
1618,3,Metsät säilytettävä metsinä,"Tämä ehdotus on ilmainen, jättäkää vain rakentamatta rakas Kartanonmetsämme, Riistavuorenmetsä, keskuspuisto ja ihan koko helsingin kaikki metsät, rantaviivat ja luontoalueet. Me tarvitsemme lähiluontoa, me tarvitsemme metsää, me tarvitsemme aitoa luontoa. Jos metsät kaadetaan, niitä ei korvaa mitkään puistot eikä mitkään istutukset. Me tarvitsemme metsää ja luonnollista luontoa. Kiitos.",Läntinen,,,6.0,rejected,2.0,Not selected,,,,,location_not_specified
1619,2,Kaupungiosan nimikkokatajaan jouluvalot,"Katajanokalla Matruusinpuiston ja Suomenlinnan lauttasataman välissä sijaitsee Katajanokan nimikkopuuna kataja. Katajanokkaseuran vuosittaisena perinteenä on ollut jouluvalojen laittaminen katajaan. Valot on asennettu patterikäyttöisenä ja joka vuosi aina uudestaan. Menettely on jonkin verran rasittanut katajaa mm. neulasia varisee valojen asettamisessa ja poistamisessa. Ehdotuksemme on, että kaupunki Helenin avustamana asentaa pysyvät sähköverkkoon kytketyt (sähkökaappi sijaitsee lähellä) valot katajaan. Valot olisivat päällä saman ajan kuin muut kaupungin ja sen laitosten (mm satama) pitämät jouluvalot.
Katajanokkaseuran valotyöryhmä",Eteläinen,60.16687341805265,24.97845772718812,6.0,accepted,2.0,Not selected,1071.0,8.0,25000.0,200000.0,Vironniemi
1619,2,Kaupungiosan nimikkokatajaan jouluvalot,"Katajanokalla Matruusinpuiston ja Suomenlinnan lauttasataman välissä sijaitsee Katajanokan nimikkopuuna kataja. Katajanokkaseuran vuosittaisena perinteenä on ollut jouluvalojen laittaminen katajaan. Valot on asennettu patterikäyttöisenä ja joka vuosi aina uudestaan. Menettely on jonkin verran rasittanut katajaa mm. neulasia varisee valojen asettamisessa ja poistamisessa. Ehdotuksemme on, että kaupunki Helenin avustamana asentaa pysyvät sähköverkkoon kytketyt (sähkökaappi sijaitsee lähellä) valot katajaan. Valot olisivat päällä saman ajan kuin muut kaupungin ja sen laitosten (mm satama) pitämät jouluvalot.
Katajanokkaseuran valotyöryhmä",Eteläinen,60.16687341805265,24.97845772718812,6.0,accepted,2.0,Not selected,688.0,4.0,15000.0,60000.0,Vironniemi
1619,3,Vehreyttä ja viihtyvyyttä Kannelmäen rautatieaseman ympäristöön,"Kannelmäen rautatieaseman lähiympäristön vehreyden lisääminen. Asemaa käytetään paljon, joten sen viihtyvyys on tärkeää. Asemalta poistuessa näkyvä lähiympäristö luo vahvan mielikuvan alueen viihtyisyydestä ja siksi siihen on tärkeä panostaa.

Ehdotamme Kannelmäen rautatieaseman lähiympäristön viihtyvyyden lisäämistä esimerkiksi kauniilla istutuksilla, värikkyydellä, seinämuraaleilla ja puilla.
",Läntinen,60.240645706567065,24.873697227665325,6.0,accepted,2.0,Not selected,1974.0,1.0,150000.0,150000.0,Kaarela
162,1,Asukaspaikka,"Asukkaat tarvitsevat yhteistiloja ja välineitä. Tarvitaan autonkorjaustilat, puutyöverstas, ompelupaikka ja yhteinen paikka biljardille, pöytätennikselle, lauta-ja korttipeleille ja kirjasto sekä kokkikerho. Ei ikä- tai sukupuolirajoituksia, vaan kaikille tarkoitettu yhteistila.",Itäinen,60.23758,25.11181,12.0,accepted,2.0,Not selected,,,,,Mellunkylä
162,2,"Kuntolaitteita Roihuvuoreen,  Kieltokyltit lintujen ruokkimisesta","Kuntolaitteita, Kirkon vieressä olevaan ( Missä nyt jotain rautaisia hökötyksi)  tai Marjaniemen takaiselle metsäpaikalle missä nyt ne tukit. johonkin  näille nurkille. kaikki kuntolaitteet  on Roihuvuoren liikuntapuistossa, ei  täällä toisella suunnalla. Varmaan  palvelutalonkin asukkaat ja muut   haluaisivat kohottaa kuntoaan laitteissa ja niin ettei tarvitsisi lähteä kilometrejä kävelemään liikuntapuistoon.

Lisäksi Kieltokylttejä lintujen ruokkimisesta, se on todella ongelmallista, Strömsinlahden rannoilla,Mustapuron suulla, ja  Porolahden rantatien rannoilla.  Puhe ei tehoa, nakellaan niskoja kun huomauttaa.",Kaakkoinen,60.224869787371155,24.869785308837898,7.0,accepted,2.0,Not selected,,,,,Pitäjänmäki
1620,2,Minigolf Katajanokalle,"Katajanokka on alueellisesti suppea, siksi tänne sopisi kuin nappi silmään vähän tilaa vievät koko perheen/suvun vapaa-ajan toiminnot kuten minigolf. Sellainen toimi menestyksellisesti vuosikymmeniä sitten Katajanokkaseuran pyörittämänä jossain vierasvenesataman/Upseerikerhon läheisyydessä. 

Mahdollisia paikkoja voisi olla esim. Linnanpuisto, jolloin Katajanokan hotelli voisi ehkä olla kiinnostunut mailojen ja pallojen vuokrauksesta. Tai Laivastopuiston leikkipaikan viereinen kenttä tai ehkäpä tilaa löytyisi Matruusinpuistosta. Mainio esimerkki löytyy Tammisaaresta, jossa paikalliset yritykset ovat sponsoroineet toimintaa.",Eteläinen,60.16665,24.970755,2.0,rejected,0.0,Not selected,,,,,Vironniemi
1620,3,Kimppakävelyt kaikenikäisille,"Päivätoiminta Sinilintu: Ehdotamme, että järjestettäisiin esimerkiksi kerran viikossa, sovittuna aikana säännöllisesti ""kimppakävelyitä"", joihin voisi osallistua tavallisia eri-ikäisiä ihmisiä. Järjestäjänä voisi olla esim. liikuntavirasto, joka mainostaisi kävelyitä paikallislehdessä (mm. Munkki-lehti). Ikäihminen voi pelätä lähteä yksin kävelylle, mutta yhdessä liikkuminen tuo turvaa ja seuraa. Moni kokee yksinäisyyttä, johon tällainen ""kimppakävely"" voisi tuoda helpotusta ja ystäviä.",Läntinen,,,4.0,accepted,0.0,Not selected,1783.0,1.0,60000.0,60000.0,location_not_specified
1621,3,Vehreyttä ja viihtyvyyttä Pohjois-Haagan rautatieaseman ympäristöön,"Pohjois-Haagan rautatieaseman lähiympäristön vehreyden lisääminen. Asemaa käytetään paljon, joten sen viihtyvyys on tärkeää. Asemalta poistuessa näkyvä lähiympäristö luo vahvan mielikuvan alueen viihtyisyydestä ja siksi siihen on tärkeä panostaa.

Ehdotamme Pohjois-Haagan rautatieaseman lähiympäristön viihtyvyyden lisäämistä esimerkiksi kauniilla istutuksilla, värikkyydellä, seinämuraaleilla ja puilla.
",Läntinen,60.22991870358195,24.88316011420572,7.0,accepted,1.0,Not selected,2295.0,1.0,150000.0,150000.0,Haaga
1622,2,Kesäkanoja leikkipuisto Linnunrataan,"Suutarilan leikkipuisto Linnunradassa on pitkät perinteet kotieläimien pitämisestä. Lähiseudun asukkaille ovat tulleet tutuiksi Linnunradan lampaat, kanat ja puput. Yksi tunnetuimmista hahmoista lienee monivuotinen kesäasukki Elvis-pupu.

Kesäeläinten hoito on sujunut leikkipuiston työntekijöiden ja lähialueen asukkaiden yhteistyönä. Viikonloppuisin eläimiä ovat hoitaneet lähialueen asukkaat, ja hoitovuorot ovat olleet valtavan suosittuja. Kesän vuorot on varattu jo alkuvuodesta. Syynä suosioon lienee se, ettei kaupunkilainen tavallisesti pääse näin läheiseen kosketukseen kotieläinten kanssa.

Pitkä perinne katkesi 1.1.2020, kun ilotulite sytytti leikkipuiston navetan tuleen. Sen jälkeen kaupunki päätti, ettei uutta navettaa rakenneta.

Tuodaan kesäeläimet takaisin Linnunrataan. Ensiaskel on rakentaa kanoille sopiva ulkoaitaus ja tarvittavat sisätilat sekä kustantaa kanat ja niiden ruuat.",Koillinen,60.2805211,25.0068863,24.0,accepted,2.0,Selected,727.0,3.0,51000.0,153000.0,Suutarila
